"call_Id","date","employee_Id","length_mins","product","outcome","survey_rating","first_Name","last_Name","employee_Id","office_City","office_State","region","team","supervisor"
"C008052",2022-01-20 19:00:00,"E00017",27,"Apple 120","Return and Refund",3,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008053",2022-01-23 19:00:00,"E00032",30,"Apple 120","Denied Claim",2,"Owais","Workman","E00032","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008054",2022-01-24 19:00:00,"E00021",25,"Google 790","Denied Claim",2,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C008055",2022-01-30 19:00:00,"E00050",3,"Nokia 680","Return and Refund",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008056",2022-01-31 19:00:00,"E00050",16,"Nokia 680","Issue Resolved",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008057",2022-02-02 19:00:00,"E00009",8,"Nokia 680","Return and Refund",3,"Reanna","Arellano","E00009","Omaha","Nebraska","East",2,"Tom Hanks"
"C008058",2022-02-03 19:00:00,"E00016",8,"Apple 120","Denied Claim",2,"Paolo","Vega","E00016","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008059",2022-02-08 19:00:00,"E00050",30,"Nokia 680","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008060",2022-02-09 19:00:00,"E00006",6,"Google 790","Return and Refund",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C008061",2022-02-10 19:00:00,"E00050",3,"Nokia 680","Issue Resolved",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008062",2022-02-14 19:00:00,"E00050",16,"Apple 120","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008063",2022-02-16 19:00:00,"E00009",12,"Apple 120","Return and Refund",3,"Reanna","Arellano","E00009","Omaha","Nebraska","East",2,"Tom Hanks"
"C008064",2022-02-17 19:00:00,"E00005",5,"Apple 120","Return and Refund",2,"Marion","Rosas","E00005","Omaha","Nebraska","East",1,"Tom Cruise"
"C008065",2022-02-20 19:00:00,"E00050",10,"Nokia 680","Issue Resolved",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008066",2022-02-21 19:00:00,"E00050",16,"Apple 120","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008067",2022-02-23 19:00:00,"E00012",21,"Apple 120","Issue Resolved",5,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C008068",2022-01-05 19:00:00,"E00004",8,"Apple 120","Denied Claim",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C008069",2022-01-04 19:00:00,"E00050",11,"Nokia 680","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008070",2022-01-05 19:00:00,"E00038",20,"Nokia 680","Issue Resolved",1,"Bonita","Erickson","E00038","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008071",2022-01-06 19:00:00,"E00002",24,"Google 790","Issue Resolved",5,"Dahlia","Grey","E00002","Omaha","Nebraska","East",1,"Tom Cruise"
"C008072",2022-01-09 19:00:00,"E00038",27,"Nokia 680","Denied Claim",1,"Bonita","Erickson","E00038","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008073",2022-01-11 19:00:00,"E00001",2,"Google 790","Issue Resolved",3,"Finlay","Klein","E00001","Omaha","Nebraska","East",1,"Tom Cruise"
"C008074",2022-01-13 19:00:00,"E00027",17,"Nokia 680","Denied Claim",2,"Brayden","Franklin","E00027","Chadron","Nebraska","North",4,"Channing Tatum"
"C008075",2022-01-16 19:00:00,"E00023",11,"Apple 120","Issue Resolved",5,"Harleigh","Murphy","E00023","Chadron","Nebraska","North",4,"Channing Tatum"
"C008076",2022-01-17 19:00:00,"E00003",27,"Google 790","Return and Refund",4,"Abraham","Whitley","E00003","Omaha","Nebraska","East",1,"Tom Cruise"
"C008077",2022-01-20 19:00:00,"E00007",8,"Apple 120","Denied Claim",2,"Sana","Moran","E00007","Omaha","Nebraska","East",1,"Tom Cruise"
"C008078",2022-01-23 19:00:00,"E00050",17,"Google 790","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008079",2022-01-24 19:00:00,"E00029",11,"Apple 120","Return and Refund",5,"Tulisa","Haworth","E00029","Chadron","Nebraska","North",4,"Channing Tatum"
"C008080",2022-01-30 19:00:00,"E00036",30,"Nokia 680","Denied Claim",1,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008081",2022-01-31 19:00:00,"E00029",13,"Nokia 680","Issue Resolved",5,"Tulisa","Haworth","E00029","Chadron","Nebraska","North",4,"Channing Tatum"
"C008082",2022-02-02 19:00:00,"E00038",8,"Apple 120","Denied Claim",3,"Bonita","Erickson","E00038","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008083",2022-02-03 19:00:00,"E00004",11,"Apple 120","Issue Resolved",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C008084",2022-02-08 19:00:00,"E00037",5,"Nokia 680","Denied Claim",3,"Zubair","Mccullough","E00037","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008085",2022-02-09 19:00:00,"E00032",25,"Google 790","Issue Resolved",5,"Owais","Workman","E00032","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008086",2022-02-10 19:00:00,"E00018",20,"Apple 120","Return and Refund",3,"Maci","Kinney","E00018","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008087",2022-02-14 19:00:00,"E00029",12,"Google 790","Return and Refund",5,"Tulisa","Haworth","E00029","Chadron","Nebraska","North",4,"Channing Tatum"
"C008088",2022-02-16 19:00:00,"E00001",7,"Google 790","Denied Claim",1,"Finlay","Klein","E00001","Omaha","Nebraska","East",1,"Tom Cruise"
"C008089",2022-02-17 19:00:00,"E00034",29,"Nokia 680","Return and Refund",5,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008090",2022-02-20 19:00:00,"E00050",7,"Apple 120","Issue Resolved",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008091",2022-02-21 19:00:00,"E00027",6,"Google 790","Return and Refund",3,"Brayden","Franklin","E00027","Chadron","Nebraska","North",4,"Channing Tatum"
"C008092",2022-02-23 19:00:00,"E00050",5,"Nokia 680","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008093",2022-01-05 19:00:00,"E00023",18,"Apple 120","Denied Claim",2,"Harleigh","Murphy","E00023","Chadron","Nebraska","North",4,"Channing Tatum"
"C008094",2022-01-04 19:00:00,"E00032",22,"Apple 120","Issue Resolved",4,"Owais","Workman","E00032","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008095",2022-01-05 19:00:00,"E00050",22,"Google 790","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008096",2022-01-06 19:00:00,"E00012",8,"Google 790","Return and Refund",5,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C008097",2022-01-09 19:00:00,"E00010",3,"Apple 120","Denied Claim",1,"Lacey-Mai","Bonner","E00010","Omaha","Nebraska","East",2,"Tom Hanks"
"C008098",2022-01-11 19:00:00,"E00013",29,"Apple 120","Return and Refund",5,"Sanna","Macfarlane","E00013","Omaha","Nebraska","East",2,"Tom Hanks"
"C008099",2022-01-13 19:00:00,"E00038",6,"Apple 120","Return and Refund",1,"Bonita","Erickson","E00038","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008100",2022-01-16 19:00:00,"E00003",7,"Nokia 680","Denied Claim",2,"Abraham","Whitley","E00003","Omaha","Nebraska","East",1,"Tom Cruise"
"C008101",2022-01-17 19:00:00,"E00026",10,"Nokia 680","Denied Claim",1,"Rachael","Legge","E00026","Chadron","Nebraska","North",4,"Channing Tatum"
"C008102",2022-01-20 19:00:00,"E00050",28,"Nokia 680","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008103",2022-01-23 19:00:00,"E00029",24,"Nokia 680","Return and Refund",4,"Tulisa","Haworth","E00029","Chadron","Nebraska","North",4,"Channing Tatum"
"C008104",2022-01-24 19:00:00,"E00029",17,"Google 790","Issue Resolved",4,"Tulisa","Haworth","E00029","Chadron","Nebraska","North",4,"Channing Tatum"
"C008105",2022-01-30 19:00:00,"E00025",6,"Apple 120","Return and Refund",3,"Baran","Petersen","E00025","Chadron","Nebraska","North",4,"Channing Tatum"
"C008106",2022-01-31 19:00:00,"E00013",3,"Google 790","Denied Claim",1,"Sanna","Macfarlane","E00013","Omaha","Nebraska","East",2,"Tom Hanks"
"C008107",2022-02-02 19:00:00,"E00028",10,"Google 790","Denied Claim",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C008108",2022-02-03 19:00:00,"E00033",7,"Nokia 680","Denied Claim",1,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008109",2022-02-08 19:00:00,"E00012",8,"Google 790","Return and Refund",3,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C008110",2022-02-09 19:00:00,"E00028",28,"Nokia 680","Return and Refund",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C008111",2022-02-10 19:00:00,"E00036",13,"Google 790","Issue Resolved",3,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008112",2022-02-14 19:00:00,"E00025",30,"Google 790","Denied Claim",2,"Baran","Petersen","E00025","Chadron","Nebraska","North",4,"Channing Tatum"
"C008113",2022-02-16 19:00:00,"E00017",21,"Nokia 680","Issue Resolved",4,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008114",2022-02-17 19:00:00,"E00025",9,"Google 790","Issue Resolved",4,"Baran","Petersen","E00025","Chadron","Nebraska","North",4,"Channing Tatum"
"C008115",2022-02-20 19:00:00,"E00050",11,"Apple 120","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008116",2022-02-21 19:00:00,"E00005",6,"Nokia 680","Issue Resolved",2,"Marion","Rosas","E00005","Omaha","Nebraska","East",1,"Tom Cruise"
"C008117",2022-02-23 19:00:00,"E00024",19,"Apple 120","Issue Resolved",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C008118",2022-01-05 19:00:00,"E00035",13,"Google 790","Denied Claim",1,"Marianna","Thorpe","E00035","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008119",2022-01-04 19:00:00,"E00009",28,"Apple 120","Return and Refund",3,"Reanna","Arellano","E00009","Omaha","Nebraska","East",2,"Tom Hanks"
"C008120",2022-01-05 19:00:00,"E00034",14,"Apple 120","Return and Refund",4,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008121",2022-01-06 19:00:00,"E00013",8,"Apple 120","Issue Resolved",4,"Sanna","Macfarlane","E00013","Omaha","Nebraska","East",2,"Tom Hanks"
"C008122",2022-01-09 19:00:00,"E00018",3,"Apple 120","Denied Claim",2,"Maci","Kinney","E00018","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008123",2022-01-11 19:00:00,"E00036",18,"Nokia 680","Return and Refund",1,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008124",2022-01-13 19:00:00,"E00021",30,"Apple 120","Issue Resolved",5,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C008125",2022-01-16 19:00:00,"E00050",15,"Google 790","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008126",2022-01-17 19:00:00,"E00020",10,"Apple 120","Denied Claim",2,"Giovanni","Porter","E00020","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008127",2022-01-20 19:00:00,"E00033",7,"Google 790","Denied Claim",1,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008128",2022-01-23 19:00:00,"E00007",2,"Google 790","Denied Claim",2,"Sana","Moran","E00007","Omaha","Nebraska","East",1,"Tom Cruise"
"C008129",2022-01-24 19:00:00,"E00050",24,"Nokia 680","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008130",2022-01-30 19:00:00,"E00033",9,"Nokia 680","Issue Resolved",4,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008131",2022-01-31 19:00:00,"E00030",30,"Nokia 680","Return and Refund",5,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008132",2022-02-02 19:00:00,"E00024",29,"Apple 120","Return and Refund",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C008133",2022-02-03 19:00:00,"E00050",28,"Apple 120","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008134",2022-02-08 19:00:00,"E00001",4,"Apple 120","Denied Claim",2,"Finlay","Klein","E00001","Omaha","Nebraska","East",1,"Tom Cruise"
"C008135",2022-02-09 19:00:00,"E00021",30,"Nokia 680","Return and Refund",3,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C008136",2022-02-10 19:00:00,"E00034",10,"Apple 120","Return and Refund",3,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008137",2022-02-14 19:00:00,"E00017",20,"Google 790","Return and Refund",3,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008138",2022-02-16 19:00:00,"E00037",15,"Nokia 680","Return and Refund",3,"Zubair","Mccullough","E00037","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008139",2022-02-17 19:00:00,"E00037",15,"Google 790","Return and Refund",3,"Zubair","Mccullough","E00037","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008140",2022-02-20 19:00:00,"E00023",6,"Nokia 680","Denied Claim",2,"Harleigh","Murphy","E00023","Chadron","Nebraska","North",4,"Channing Tatum"
"C008141",2022-02-21 19:00:00,"E00031",13,"Google 790","Denied Claim",1,"Fatema","Dowling","E00031","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008142",2022-02-23 19:00:00,"E00004",10,"Nokia 680","Denied Claim",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C008143",2022-01-05 19:00:00,"E00011",4,"Google 790","Return and Refund",3,"Nora","Snider","E00011","Omaha","Nebraska","East",2,"Tom Hanks"
"C008144",2022-01-04 19:00:00,"E00014",10,"Nokia 680","Denied Claim",2,"Ema","Lennon","E00014","Omaha","Nebraska","East",2,"Tom Hanks"
"C008145",2022-01-05 19:00:00,"E00027",8,"Nokia 680","Issue Resolved",4,"Brayden","Franklin","E00027","Chadron","Nebraska","North",4,"Channing Tatum"
"C008146",2022-01-06 19:00:00,"E00007",1,"Nokia 680","Denied Claim",2,"Sana","Moran","E00007","Omaha","Nebraska","East",1,"Tom Cruise"
"C008147",2022-01-09 19:00:00,"E00009",21,"Nokia 680","Denied Claim",2,"Reanna","Arellano","E00009","Omaha","Nebraska","East",2,"Tom Hanks"
"C008148",2022-01-11 19:00:00,"E00026",21,"Nokia 680","Return and Refund",5,"Rachael","Legge","E00026","Chadron","Nebraska","North",4,"Channing Tatum"
"C008149",2022-01-13 19:00:00,"E00015",3,"Nokia 680","Issue Resolved",3,"Huzaifa","Benitez","E00015","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008150",2022-01-16 19:00:00,"E00050",6,"Google 790","Return and Refund",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008151",2022-01-17 19:00:00,"E00028",6,"Nokia 680","Issue Resolved",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C008152",2022-01-20 19:00:00,"E00019",21,"Google 790","Issue Resolved",4,"Dawud","Daniel","E00019","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008153",2022-01-23 19:00:00,"E00026",5,"Apple 120","Return and Refund",4,"Rachael","Legge","E00026","Chadron","Nebraska","North",4,"Channing Tatum"
"C008154",2022-01-24 19:00:00,"E00036",7,"Nokia 680","Issue Resolved",1,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008155",2022-01-30 19:00:00,"E00034",10,"Apple 120","Denied Claim",1,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008156",2022-01-31 19:00:00,"E00050",25,"Google 790","Issue Resolved",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008157",2022-02-02 19:00:00,"E00050",8,"Nokia 680","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008158",2022-02-03 19:00:00,"E00028",25,"Google 790","Issue Resolved",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C008159",2022-02-08 19:00:00,"E00006",17,"Apple 120","Return and Refund",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C008160",2022-02-09 19:00:00,"E00038",16,"Google 790","Issue Resolved",3,"Bonita","Erickson","E00038","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008161",2022-02-10 19:00:00,"E00005",10,"Nokia 680","Denied Claim",2,"Marion","Rosas","E00005","Omaha","Nebraska","East",1,"Tom Cruise"
"C008162",2022-02-14 19:00:00,"E00021",19,"Apple 120","Return and Refund",5,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C008163",2022-02-16 19:00:00,"E00024",27,"Apple 120","Issue Resolved",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C008164",2022-02-17 19:00:00,"E00025",26,"Google 790","Return and Refund",4,"Baran","Petersen","E00025","Chadron","Nebraska","North",4,"Channing Tatum"
"C008165",2022-02-20 19:00:00,"E00034",24,"Apple 120","Issue Resolved",5,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008166",2022-02-21 19:00:00,"E00050",9,"Apple 120","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008167",2022-02-23 19:00:00,"E00004",11,"Apple 120","Denied Claim",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C008168",2022-01-05 19:00:00,"E00050",26,"Nokia 680","Return and Refund",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008169",2022-01-04 19:00:00,"E00012",11,"Google 790","Issue Resolved",4,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C008170",2022-01-05 19:00:00,"E00002",30,"Nokia 680","Return and Refund",4,"Dahlia","Grey","E00002","Omaha","Nebraska","East",1,"Tom Cruise"
"C008171",2022-01-06 19:00:00,"E00011",5,"Apple 120","Issue Resolved",4,"Nora","Snider","E00011","Omaha","Nebraska","East",2,"Tom Hanks"
"C008172",2022-01-09 19:00:00,"E00001",9,"Apple 120","Return and Refund",3,"Finlay","Klein","E00001","Omaha","Nebraska","East",1,"Tom Cruise"
"C008173",2022-01-11 19:00:00,"E00050",24,"Nokia 680","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008174",2022-01-13 19:00:00,"E00050",18,"Nokia 680","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C008175",2022-01-16 19:00:00,"E00020",5,"Apple 120","Issue Resolved",5,"Giovanni","Porter","E00020","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008176",2022-01-17 19:00:00,"E00006",7,"Google 790","Denied Claim",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C008177",2022-01-20 19:00:00,"E00036",18,"Apple 120","Issue Resolved",1,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008178",2022-01-23 19:00:00,"E00020",28,"Nokia 680","Issue Resolved",4,"Giovanni","Porter","E00020","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008179",2022-01-24 19:00:00,"E00019",19,"Apple 120","Return and Refund",5,"Dawud","Daniel","E00019","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008180",2022-01-30 19:00:00,"E00016",18,"Google 790","Issue Resolved",5,"Paolo","Vega","E00016","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008181",2022-01-31 19:00:00,"E00007",12,"Nokia 680","Denied Claim",2,"Sana","Moran","E00007","Omaha","Nebraska","East",1,"Tom Cruise"
"C008182",2022-02-02 19:00:00,"E00035",3,"Google 790","Return and Refund",3,"Marianna","Thorpe","E00035","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C008183",2022-02-03 19:00:00,"E00016",29,"Apple 120","Return and Refund",3,"Paolo","Vega","E00016","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008184",2022-02-08 19:00:00,"E00014",4,"Apple 120","Return and Refund",4,"Ema","Lennon","E00014","Omaha","Nebraska","East",2,"Tom Hanks"
"C008185",2022-02-09 19:00:00,"E00019",30,"Google 790","Denied Claim",2,"Dawud","Daniel","E00019","Chadron","Nebraska","North",3,"Sandra Bullock"
"C008186",2022-02-10 19:00:00,"E00030",10,"Google 790","Denied Claim",1,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C008187",2022-02-14 19:00:00,"E00038",12,"Google 790","Return and Refund",3,"Bonita","Erickson","E00038","Holdrege","Nebraska","South",6,"Morgan Freeman"
